"sample_name","sample_title","organism","strain","age","sex","tissue","collection_date","Dataset","Run","Sample","Replicate","GMCode","TZCode","Locus","Abbreviation","ChimpNumber","Alive","title","library_ID","design_description","library_strategy","library_source","library_selection","library_layout","platform","instrument_model","filetype","filename","filename2","Filename","SRR"
"170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ5_S17_L001","Dataset_3-TZ_26-Locus_B","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","5",2,,254,"B","Ch-26",26,"","Dataset_3-TZ_26-Locus_B","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ5_S17_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ5_S17_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ5_S17_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ5_S17_L001_R1_001.fastq.gz","SRR6809629"
"170724_M00281_0249_000000000-G1BK4_Rep3-B-TZ5_S17_L001","Dataset_3-TZ_26-Locus_B","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","5",3,,254,"B","Ch-26",26,"","Dataset_3-TZ_26-Locus_B","170724_M00281_0249_000000000-G1BK4_Rep3-B-TZ5_S17_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-B-TZ5_S17_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-B-TZ5_S17_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-B-TZ5_S17_L001_R1_001.fastq.gz","SRR6809626"
"170728_M00281_0252_000000000-BBWBJ_Pooled-B-TZ5_S17_L001","Dataset_3-TZ_26-Locus_B","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","5",,,254,"B","Ch-26",26,"","Dataset_3-TZ_26-Locus_B","170728_M00281_0252_000000000-BBWBJ_Pooled-B-TZ5_S17_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-B-TZ5_S17_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-B-TZ5_S17_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-B-TZ5_S17_L001_R1_001.fastq.gz","SRR6809439"
"170727_M00281_0251_000000000-G1BUY_Rep1-C-TZ5_S29_L001","Dataset_3-TZ_26-Locus_C","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","5",1,,254,"C","Ch-26",26,"","Dataset_3-TZ_26-Locus_C","170727_M00281_0251_000000000-G1BUY_Rep1-C-TZ5_S29_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-C-TZ5_S29_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-C-TZ5_S29_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-C-TZ5_S29_L001_R1_001.fastq.gz","EMPTY"
"170801_M04734_0044_000000000-G1CRK_Rep2-C-TZ5_S29_L001","Dataset_3-TZ_26-Locus_C","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","5",2,,254,"C","Ch-26",26,"","Dataset_3-TZ_26-Locus_C","170801_M04734_0044_000000000-G1CRK_Rep2-C-TZ5_S29_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-C-TZ5_S29_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-C-TZ5_S29_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-C-TZ5_S29_L001_R1_001.fastq.gz","SRR6809633"
"170724_M00281_0249_000000000-G1BK4_Rep3-C-TZ5_S29_L001","Dataset_3-TZ_26-Locus_C","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","5",3,,254,"C","Ch-26",26,"","Dataset_3-TZ_26-Locus_C","170724_M00281_0249_000000000-G1BK4_Rep3-C-TZ5_S29_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-C-TZ5_S29_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-C-TZ5_S29_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-C-TZ5_S29_L001_R1_001.fastq.gz","SRR6809679"
"170728_M00281_0252_000000000-BBWBJ_Pooled-C-TZ5_S29_L001","Dataset_3-TZ_26-Locus_C","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","5",,,254,"C","Ch-26",26,"","Dataset_3-TZ_26-Locus_C","170728_M00281_0252_000000000-BBWBJ_Pooled-C-TZ5_S29_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-C-TZ5_S29_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-C-TZ5_S29_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-C-TZ5_S29_L001_R1_001.fastq.gz","SRR6809678"
"170727_M00281_0251_000000000-G1BUY_Rep1-D-TZ5_S41_L001","Dataset_3-TZ_26-Locus_D","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","5",1,,254,"D","Ch-26",26,"","Dataset_3-TZ_26-Locus_D","170727_M00281_0251_000000000-G1BUY_Rep1-D-TZ5_S41_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-D-TZ5_S41_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-D-TZ5_S41_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-D-TZ5_S41_L001_R1_001.fastq.gz","SRR6809744"
"170801_M04734_0044_000000000-G1CRK_Rep2-D-TZ5_S41_L001","Dataset_3-TZ_26-Locus_D","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","5",2,,254,"D","Ch-26",26,"","Dataset_3-TZ_26-Locus_D","170801_M04734_0044_000000000-G1CRK_Rep2-D-TZ5_S41_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-D-TZ5_S41_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-D-TZ5_S41_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-D-TZ5_S41_L001_R1_001.fastq.gz","SRR6809743"
"170724_M00281_0249_000000000-G1BK4_Rep3-D-TZ5_S41_L001","Dataset_3-TZ_26-Locus_D","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","5",3,,254,"D","Ch-26",26,"","Dataset_3-TZ_26-Locus_D","170724_M00281_0249_000000000-G1BK4_Rep3-D-TZ5_S41_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-D-TZ5_S41_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-D-TZ5_S41_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-D-TZ5_S41_L001_R1_001.fastq.gz","SRR6809746"
"170728_M00281_0252_000000000-BBWBJ_Pooled-D-TZ5_S41_L001","Dataset_3-TZ_26-Locus_D","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","5",,,254,"D","Ch-26",26,"","Dataset_3-TZ_26-Locus_D","170728_M00281_0252_000000000-BBWBJ_Pooled-D-TZ5_S41_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-D-TZ5_S41_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-D-TZ5_S41_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-D-TZ5_S41_L001_R1_001.fastq.gz","SRR6809745"
"170727_M00281_0251_000000000-G1BUY_Rep1-1-TZ6_S54_L001","Dataset_3-TZ_54-Locus_1","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"1","Ch-54",54,"","Dataset_3-TZ_54-Locus_1","170727_M00281_0251_000000000-G1BUY_Rep1-1-TZ6_S54_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-1-TZ6_S54_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-1-TZ6_S54_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-1-TZ6_S54_L001_R1_001.fastq.gz","SRR6809748"
"170801_M04734_0044_000000000-G1CRK_Rep2-1-TZ6_S54_L001","Dataset_3-TZ_54-Locus_1","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"1","Ch-54",54,"","Dataset_3-TZ_54-Locus_1","170801_M04734_0044_000000000-G1CRK_Rep2-1-TZ6_S54_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-1-TZ6_S54_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-1-TZ6_S54_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-1-TZ6_S54_L001_R1_001.fastq.gz","SRR6809747"
"170724_M00281_0249_000000000-G1BK4_Rep3-1-TZ6_S54_L001","Dataset_3-TZ_54-Locus_1","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","6",3,,259,"1","Ch-54",54,"","Dataset_3-TZ_54-Locus_1","170724_M00281_0249_000000000-G1BK4_Rep3-1-TZ6_S54_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-1-TZ6_S54_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-1-TZ6_S54_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-1-TZ6_S54_L001_R1_001.fastq.gz","SRR6809708"
"170728_M00281_0252_000000000-BBWBJ_Pooled-1-TZ6_S54_L001","Dataset_3-TZ_54-Locus_1","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","6",,,259,"1","Ch-54",54,"","Dataset_3-TZ_54-Locus_1","170728_M00281_0252_000000000-BBWBJ_Pooled-1-TZ6_S54_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-1-TZ6_S54_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-1-TZ6_S54_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-1-TZ6_S54_L001_R1_001.fastq.gz","SRR6809704"
"170727_M00281_0251_000000000-G1BUY_Rep1-2-TZ6_S66_L001","Dataset_3-TZ_54-Locus_2","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"2","Ch-54",54,"","Dataset_3-TZ_54-Locus_2","170727_M00281_0251_000000000-G1BUY_Rep1-2-TZ6_S66_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-2-TZ6_S66_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-2-TZ6_S66_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-2-TZ6_S66_L001_R1_001.fastq.gz","SRR6809793"
"170801_M04734_0044_000000000-G1CRK_Rep2-2-TZ6_S66_L001","Dataset_3-TZ_54-Locus_2","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"2","Ch-54",54,"","Dataset_3-TZ_54-Locus_2","170801_M04734_0044_000000000-G1CRK_Rep2-2-TZ6_S66_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-2-TZ6_S66_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-2-TZ6_S66_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-2-TZ6_S66_L001_R1_001.fastq.gz","SRR6809794"
"170724_M00281_0249_000000000-G1BK4_Rep3-2-TZ6_S66_L001","Dataset_3-TZ_54-Locus_2","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","6",3,,259,"2","Ch-54",54,"","Dataset_3-TZ_54-Locus_2","170724_M00281_0249_000000000-G1BK4_Rep3-2-TZ6_S66_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-2-TZ6_S66_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-2-TZ6_S66_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-2-TZ6_S66_L001_R1_001.fastq.gz","SRR6809795"
"170728_M00281_0252_000000000-BBWBJ_Pooled-2-TZ6_S66_L001","Dataset_3-TZ_54-Locus_2","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","6",,,259,"2","Ch-54",54,"","Dataset_3-TZ_54-Locus_2","170728_M00281_0252_000000000-BBWBJ_Pooled-2-TZ6_S66_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-2-TZ6_S66_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-2-TZ6_S66_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-2-TZ6_S66_L001_R1_001.fastq.gz","SRR6809796"
"170727_M00281_0251_000000000-G1BUY_Rep1-3-TZ6_S78_L001","Dataset_3-TZ_54-Locus_3","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"3","Ch-54",54,"","Dataset_3-TZ_54-Locus_3","170727_M00281_0251_000000000-G1BUY_Rep1-3-TZ6_S78_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-3-TZ6_S78_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-3-TZ6_S78_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-3-TZ6_S78_L001_R1_001.fastq.gz","SRR6809413"
"170801_M04734_0044_000000000-G1CRK_Rep2-3-TZ6_S78_L001","Dataset_3-TZ_54-Locus_3","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"3","Ch-54",54,"","Dataset_3-TZ_54-Locus_3","170801_M04734_0044_000000000-G1CRK_Rep2-3-TZ6_S78_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-3-TZ6_S78_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-3-TZ6_S78_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-3-TZ6_S78_L001_R1_001.fastq.gz","SRR6809414"
"170724_M00281_0249_000000000-G1BK4_Rep3-3-TZ6_S78_L001","Dataset_3-TZ_54-Locus_3","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","6",3,,259,"3","Ch-54",54,"","Dataset_3-TZ_54-Locus_3","170724_M00281_0249_000000000-G1BK4_Rep3-3-TZ6_S78_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-3-TZ6_S78_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-3-TZ6_S78_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-3-TZ6_S78_L001_R1_001.fastq.gz","SRR6809415"
"170728_M00281_0252_000000000-BBWBJ_Pooled-3-TZ6_S78_L001","Dataset_3-TZ_54-Locus_3","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","6",,,259,"3","Ch-54",54,"","Dataset_3-TZ_54-Locus_3","170728_M00281_0252_000000000-BBWBJ_Pooled-3-TZ6_S78_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-3-TZ6_S78_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-3-TZ6_S78_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-3-TZ6_S78_L001_R1_001.fastq.gz","SRR6809416"
"170727_M00281_0251_000000000-G1BUY_Rep1-4-TZ6_S90_L001","Dataset_3-TZ_54-Locus_4","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"4","Ch-54",54,"","Dataset_3-TZ_54-Locus_4","170727_M00281_0251_000000000-G1BUY_Rep1-4-TZ6_S90_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-4-TZ6_S90_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-4-TZ6_S90_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-4-TZ6_S90_L001_R1_001.fastq.gz","SRR6809791"
"170801_M04734_0044_000000000-G1CRK_Rep2-4-TZ6_S90_L001","Dataset_3-TZ_54-Locus_4","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"4","Ch-54",54,"","Dataset_3-TZ_54-Locus_4","170801_M04734_0044_000000000-G1CRK_Rep2-4-TZ6_S90_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-4-TZ6_S90_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-4-TZ6_S90_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-4-TZ6_S90_L001_R1_001.fastq.gz","SRR6809792"
"170724_M00281_0249_000000000-G1BK4_Rep3-4-TZ6_S90_L001","Dataset_3-TZ_54-Locus_4","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","6",3,,259,"4","Ch-54",54,"","Dataset_3-TZ_54-Locus_4","170724_M00281_0249_000000000-G1BK4_Rep3-4-TZ6_S90_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-4-TZ6_S90_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-4-TZ6_S90_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-4-TZ6_S90_L001_R1_001.fastq.gz","SRR6809549"
"170728_M00281_0252_000000000-BBWBJ_Pooled-4-TZ6_S90_L001","Dataset_3-TZ_54-Locus_4","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","6",,,259,"4","Ch-54",54,"","Dataset_3-TZ_54-Locus_4","170728_M00281_0252_000000000-BBWBJ_Pooled-4-TZ6_S90_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-4-TZ6_S90_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-4-TZ6_S90_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-4-TZ6_S90_L001_R1_001.fastq.gz","SRR6809518"
"170727_M00281_0251_000000000-G1BUY_Rep1-A-TZ6_S6_L001","Dataset_3-TZ_54-Locus_A","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"A","Ch-54",54,"","Dataset_3-TZ_54-Locus_A","170727_M00281_0251_000000000-G1BUY_Rep1-A-TZ6_S6_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-A-TZ6_S6_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-A-TZ6_S6_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-A-TZ6_S6_L001_R1_001.fastq.gz","SRR6809517"
"170801_M04734_0044_000000000-G1CRK_Rep2-A-TZ6_S6_L001","Dataset_3-TZ_54-Locus_A","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"A","Ch-54",54,"","Dataset_3-TZ_54-Locus_A","170801_M04734_0044_000000000-G1CRK_Rep2-A-TZ6_S6_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-A-TZ6_S6_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-A-TZ6_S6_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-A-TZ6_S6_L001_R1_001.fastq.gz","SRR6809516"
"170724_M00281_0249_000000000-G1BK4_Rep3-A-TZ6_S6_L001","Dataset_3-TZ_54-Locus_A","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170724_M00281_0249_000000000-G1BK4","6",3,,259,"A","Ch-54",54,"","Dataset_3-TZ_54-Locus_A","170724_M00281_0249_000000000-G1BK4_Rep3-A-TZ6_S6_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170724_M00281_0249_000000000-G1BK4_Rep3-A-TZ6_S6_L001_R1_001.fastq.gz","170724_M00281_0249_000000000-G1BK4_Rep3-A-TZ6_S6_L001_R2_001.fastq.gz","data/prepared/170724_M00281_0249_000000000-G1BK4_Rep3-A-TZ6_S6_L001_R1_001.fastq.gz","SRR6809515"
"170728_M00281_0252_000000000-BBWBJ_Pooled-A-TZ6_S6_L001","Dataset_3-TZ_54-Locus_A","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170728_M00281_0252_000000000-BBWBJ","6",,,259,"A","Ch-54",54,"","Dataset_3-TZ_54-Locus_A","170728_M00281_0252_000000000-BBWBJ_Pooled-A-TZ6_S6_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170728_M00281_0252_000000000-BBWBJ_Pooled-A-TZ6_S6_L001_R1_001.fastq.gz","170728_M00281_0252_000000000-BBWBJ_Pooled-A-TZ6_S6_L001_R2_001.fastq.gz","data/prepared/170728_M00281_0252_000000000-BBWBJ_Pooled-A-TZ6_S6_L001_R1_001.fastq.gz","SRR6809514"
"170727_M00281_0251_000000000-G1BUY_Rep1-B-TZ6_S18_L001","Dataset_3-TZ_54-Locus_B","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170727_M00281_0251_000000000-G1BUY","6",1,,259,"B","Ch-54",54,"","Dataset_3-TZ_54-Locus_B","170727_M00281_0251_000000000-G1BUY_Rep1-B-TZ6_S18_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170727_M00281_0251_000000000-G1BUY_Rep1-B-TZ6_S18_L001_R1_001.fastq.gz","170727_M00281_0251_000000000-G1BUY_Rep1-B-TZ6_S18_L001_R2_001.fastq.gz","data/prepared/170727_M00281_0251_000000000-G1BUY_Rep1-B-TZ6_S18_L001_R1_001.fastq.gz","SRR6809513"
"170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ6_S18_L001","Dataset_3-TZ_54-Locus_B","pan troglodytes","schweinfurthii","not collected","not collected","feces","not collected",3,"170801_M04734_0044_000000000-G1CRK","6",2,,259,"B","Ch-54",54,"","Dataset_3-TZ_54-Locus_B","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ6_S18_L001","Microsatellite DNA from fecal samples","AMPLICON","GENOMIC","PCR","Paired","ILLUMINA","Illumina MiSeq","fastq","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ6_S18_L001_R1_001.fastq.gz","170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ6_S18_L001_R2_001.fastq.gz","data/prepared/170801_M04734_0044_000000000-G1CRK_Rep2-B-TZ6_S18_L001_R1_001.fastq.gz","SRR6809512"
